Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date
"62 Champlain Avenue, Welland","679,900",For Sale,43.011352,-79.26531419999999,3,2,11 Mar 25
"Yule Road, Merrickville-wolford","649,900",For Sale,44.7945187,-75.8495525,3,2,11 Mar 25
"586 Bals Lane, Gibsons","1,799,000",For Sale,49.4063024,-123.5021916,2,1,11 Mar 25
"193 Memorial Drive, Brantford","799,000",For Sale,43.1802699,-80.2675836,6,6,11 Mar 25
"2556 20th Avenue, Vancouver","3,850,000",For Sale,49.2543513,-123.1633019,4,4,11 Mar 25
"8446 Line 12 , Wellington North","1,100,000",For Sale,43.9895505,-80.4899566,6,5,11 Mar 25
"8408 Line 12 , Wellington North","475,000",For Sale,43.9887068,-80.49700039999999,3,2,11 Mar 25
"2265 Brays Lane, Oakville","1,688,888",For Sale,43.4253833,-79.7361737,,,11 Mar 25
"44 Brando Avenue, Markham","1,299,990",For Sale,43.8492,-79.25765729999999,3,3,11 Mar 25
"303 - 170 Park Road, Oshawa","1,799",For Rent,43.89074360000001,-78.8716771,3,3,11 Mar 25
"4131 Magellan Place, Richmond","2,058,000",For Sale,49.1567573,-123.1789359,2,1,11 Mar 25
"1 Strasbourg Lane, Vaughan","1,520,000",For Sale,43.8312734,-79.5659887,4,5,11 Mar 25
"3660 Granville Avenue, Richmond","3,898,000",For Sale,49.1624781,-123.1830462,7,7,11 Mar 25
"7240 Miller Road, Richmond","978,000",For Sale,49.1917221,-123.1434968,2,3,11 Mar 25
"33 - 9 R Clintwood Gate, Toronto","890,000",For Sale,43.7484264,-79.3131755,3,3,11 Mar 25
"20506 48b Avenue, Langley","1,350,000",For Sale,49.0909505,-122.6555241,6,3,11 Mar 25
"19716 32a Avenue, Langley","2,599,000",For Sale,49.0608835,-122.6774713,6,7,11 Mar 25
"179 Market Street, Brantford","699,000",For Sale,43.1446119,-80.26408780000001,,,11 Mar 25
"4134 Bathurst Street, Toronto","179,000",For Sale,43.7469426,-79.4366756,,,11 Mar 25
"8 - 7441 Victoria Park Avenue, Markham",1,For Rent,43.8225091,-79.34512459999999,,,11 Mar 25
"1811 Lifehouse Court, Sooke","874,900",For Sale,48.3674231,-123.7340997,5,3,11 Mar 25
"4196 Remi Place, Courtenay","1,399,000",For Sale,49.6560602,-124.9811504,4,3,11 Mar 25
"402 - 2757 Quadra Street, Victoria","485,000",For Sale,48.4410616,-123.3592206,2,1,11 Mar 25
"101 - 1436 Harrison Street, Victoria","550,000",For Sale,48.4263541,-123.3440968,2,1,11 Mar 25
"109 - 2010 Cleaver Avenue, Burlington","509,900",For Sale,43.3769868,-79.81008349999999,1,1,11 Mar 25
"204 - 45 Yorkland Boulevard, Brampton","489,900",For Sale,43.7593614,-79.6893602,1,1,11 Mar 25
"505 - 9560 Markham Road, Markham","489,900",For Sale,43.8981095,-79.2660842,1,1,11 Mar 25
"101 - 535 Isaac Street, South Bruce Peninsula","1,034,000",For Sale,44.74231,-81.1308899,3,2,11 Mar 25
"203 - 535 Isaac Street, South Bruce Peninsula","1,092,000",For Sale,44.74231,-81.1308899,3,2,11 Mar 25
"240 - 2450 Old Bronte Road, Oakville","2,150",For Rent,43.433592,-79.7741212,1,1,11 Mar 25
"716 - 8888 Yonge Street, Richmond Hill","2,500",For Rent,43.8434958,-79.4322342,1,2,11 Mar 25
"17 - 4 Kingston Road, Toronto","1,875",For Rent,43.74378900000001,-79.21098839999999,1,1,11 Mar 25
"428 - 30 Baseball Place, Toronto","2,900",For Rent,43.6578691,-79.3514616,2,2,11 Mar 25
"2915 - 87 Peter Street, Toronto","540,000",For Sale,43.64691639999999,-79.392499,1,1,11 Mar 25
"751 - 121 Lower Sherbourne Avenue, Toronto","988,000",For Sale,43.6495044,-79.3670392,2,2,11 Mar 25
"Ph03 - 195 Redpath Avenue, Toronto","799,900",For Sale,43.7101997,-79.3932422,1,1,11 Mar 25
"1209 - 2020 Bathurst Street, Toronto","1,999",For Rent,43.7006981,-79.4256444,2,2,11 Mar 25
"355 - 10 Capreol Court, Toronto","2,800",For Rent,43.6401979,-79.3959363,1,1,11 Mar 25
"580 Beaver Creek Road, Waterloo","288,888",For Sale,43.48537719999999,-80.58944869999999,2,2,11 Mar 25
"173 Gail Parks Crescent, Newmarket","985,000",For Sale,44.0592157,-79.48812810000001,1,1,11 Mar 25
"205 Dingman Street, Wellington North","799,000",For Sale,43.8349044,-80.5451728,3,10,11 Mar 25
"101 Main Street, Lumsden","235,000",For Sale,49.2906493,-53.5846538,4,4,11 Mar 25
"82 Northwood Drive, Toronto","1,925,000",For Sale,43.7923696,-79.4086732,3,2,11 Mar 25
"7 Lanigan Lane, Lower Kars","379,900",For Sale,45.585078,-65.969002,3,2,11 Mar 25
"55 Avebury Court, Sherwood Park","485,000",For Sale,53.5589542,-113.2842408,4,4,11 Mar 25
"72 - 1600 Strachan Road, Medicine Hat","264,900",For Sale,50.00288200000001,-110.658563,3,2,11 Mar 25
"2248 2nd Concession Road, Augusta","429,000",For Sale,44.6558241,-75.62349019999999,1,2,11 Mar 25
"202 - 2316 17b Street, Calgary","289,900",For Sale,51.0336962,-114.1016726,2,1,11 Mar 25
"275 Carole Court, Lakeshore","849,900",For Sale,42.2919174,-82.74469920000001,4,4,11 Mar 25
"1597 Hall , Windsor","259,000",For Sale,42.3149367,-83.03636329999999,2,1,11 Mar 25
"197 Aqueduct Street, Welland","599,900",For Sale,43.0009135,-79.2500883,4,2,11 Mar 25
"23 Centre Street, Cambridge","724,900",For Sale,43.35360920000001,-80.30861279999999,4,2,11 Mar 25
"10159 Victoria Street, Lambton Shores","974,900",For Sale,43.2253031,-81.87648120000001,3,2,11 Mar 25
"14 Oaktree Drive, Haldimand","849,990",For Sale,43.0737371,-79.9253999,4,3,11 Mar 25
"#1 - 382 Main Street, South Huron","1,300",For Rent,43.3462863,-81.4802705,1,1,11 Mar 25
"2 - 256 Lakeshore Road, Mississauga","1,500",For Rent,43.5458079,-79.5925561,1,1,11 Mar 25
"7913 Main Street, Adjala-tosorontio","849,900",For Sale,44.1935788,-79.9276747,2,2,11 Mar 25
"555 Port Darlington Road, Clarington","3,200",For Rent,43.8934463,-78.64757089999999,3,3,11 Mar 25
"#4 - 382 Main Street, South Huron","1,500",For Rent,43.3462863,-81.4802705,1,1,11 Mar 25
"3201 Park Street, Brooke-alvinston","449,900",For Sale,42.8181847,-81.981115,4,2,11 Mar 25
"5 Booth Street, West Nipissing","149,900",For Sale,46.3716978,-79.98763869999999,3,2,11 Mar 25
"210 Palace Street, Thorold","999,000",For Sale,43.11478229999999,-79.2098858,4,4,11 Mar 25
"202 Whites Falls Road, Georgian Bay","3,395,000",For Sale,44.8689206,-79.7422545,4,5,11 Mar 25
"408 Laurentian Avenue, Mississauga","1,179,900",For Sale,43.6108292,-79.6368411,3,4,11 Mar 25
"481 Lakeshore Road, Oro-medonte","724,899",For Sale,44.4591493,-79.4932836,2,1,11 Mar 25
"3 - 401 Donlands Avenue, Toronto","2,200",For Rent,43.694011,-79.3424647,2,1,11 Mar 25
"55 Todd Crescent, Southgate","899,000",For Sale,44.172539,-80.40041579999999,4,4,11 Mar 25
"370 Maple Drive, Mayne Island","699,000",For Sale,48.849022,-123.3052014,1,3,11 Mar 25
"27 Denham Drive, Richmond Hill","4,800",For Rent,43.8397079,-79.4438637,3,3,11 Mar 25
"52 Valley Road, Chatham","519,000",For Sale,42.424286,-82.1848606,3,3,11 Mar 25
"93 Sleepy Meadow Drive, Blenheim","159,900",For Sale,42.32459430000001,-81.9996417,,,11 Mar 25
"649 Tournier , Windsor","349,999",For Sale,42.299079,-83.072149,4,1,11 Mar 25
"D - 1194 Caledonia Road, Toronto",13,For Rent,43.7177327,-79.4699444,,,11 Mar 25
"5 - 200 Steelcase Road, Markham",18,For Rent,43.8204163,-79.357794,,,11 Mar 25
"2 - 200 Steelcase Avenue, Markham",18,For Rent,43.82177249999999,-79.3446183,,,11 Mar 25
"7303 132 Avenue, Edmonton","424,900",For Sale,53.59199659999999,-113.4540479,5,3,11 Mar 25
"35 Midland Road, Millet","129,000",For Sale,53.0945981,-113.4666065,5,2,11 Mar 25
"202 - 10125 83 Avenue, Edmonton","179,900",For Sale,53.5189269,-113.4923009,3,2,11 Mar 25
"953 Borden Avenue, Kelowna","945,000",For Sale,49.88104269999999,-119.4812348,2,1,11 Mar 25
"16908 120 Street, Edmonton","419,900",For Sale,53.6320336,-113.5299037,4,2,11 Mar 25
"3240 William Coltson Avenue, Oakville","799,000",For Sale,43.4948726,-79.7276191,3,3,11 Mar 25
"327 Basalt Drive, Logan Lake","99,000",For Sale,50.4848118,-120.8058965,2,1,11 Mar 25
"2624 Rosewood Avenue, Kamloops","925,000",For Sale,50.7096299,-120.4221506,,,11 Mar 25
"21 - 11 Bandit Lane, Boutiliers Point","709,900",For Sale,44.6584846,-63.95645750000001,4,4,11 Mar 25
"2808 Fredericton Road, Salisbury","650,000",For Sale,46.0375081,-65.0476635,4,2,11 Mar 25
"0 West Side Road, Greens Harbour","55,000",For Sale,47.6343317,-53.5138301,,,11 Mar 25
"1690 Oceanview Drive, Cape St. George","132,500",For Sale,48.466832,-59.2499647,,,11 Mar 25
"60 Princess Street, St. Stephen","489,000",For Sale,45.1984557,-67.2719116,4,2,11 Mar 25
"245 Duckworth Street, St. John's","264,900",For Sale,47.5666129,-52.70496499999999,,,11 Mar 25
"507 Conception Bay Highway, Holyrood","170,000",For Sale,47.3855137,-53.1429775,2,1,11 Mar 25
"10 Wharf Road Loop, Blackhead","45,000",For Sale,47.8457008,-53.093827,,,11 Mar 25
"3515 42 Avenue, Beaumont","679,900",For Sale,53.34557359999999,-113.3939777,4,4,11 Mar 25
"3807 - 7 Mabelle Avenue, Toronto","712,990",For Sale,43.6464782,-79.5254652,2,2,11 Mar 25
"53 Carlyle Crescent, Sherwood Park","499,800",For Sale,53.55015059999999,-113.2760665,3,3,11 Mar 25
"8013 Orchards Grove, Edmonton","435,000",For Sale,53.4073431,-113.4787146,3,3,11 Mar 25
"28 - 6780 Formentera Avenue, Mississauga","769,900",For Sale,43.5860399,-79.76312,3,2,11 Mar 25
"132 - 1221 Dundix Road, Mississauga","729,000",For Sale,43.606913,-79.58958539999999,3,2,11 Mar 25
"39 Ashgrove Drive, Spruce Grove","525,000",For Sale,53.5638605,-113.913452,3,3,11 Mar 25
"1638 65 Street, Edmonton","449,800",For Sale,53.4189881,-113.4421074,3,4,11 Mar 25
"5010 51 Street, Tomahawk","89,000",For Sale,53.3972006,-114.7655659,2,1,11 Mar 25
"1410 13th Street, Prince Albert","49,900",For Sale,53.2011824,-105.7888068,2,1,11 Mar 25
"1110 - 950 Portage Parkway, Vaughan","499,888",For Sale,43.7975723,-79.52847919999999,1,1,11 Mar 25
"320 - 28 Prince Regent Street, Markham","749,000",For Sale,43.895373,-79.37342579999999,2,2,11 Mar 25
"36 Bell Crescent, Charlottetown","549,000",For Sale,46.2721484,-63.1656716,5,4,11 Mar 25
"423 Whiteshore Court, Saskatoon","609,900",For Sale,52.0938363,-106.5975418,3,3,11 Mar 25
"1030 Korol Crescent, Saskatoon","419,900",For Sale,52.156607,-106.7063888,3,2,11 Mar 25
"1407 - 1 Royal Orchard Boulevard, Markham","3,000",For Rent,43.8226416,-79.4245806,2,2,11 Mar 25
"1611 - 1435 Celebration Drive, Pickering","2,049",For Rent,43.831404,-79.0801243,2,1,11 Mar 25
"701 Hudson Crescent, Hudson Bay","135,000",For Sale,52.8527935,-102.393058,1,1,11 Mar 25
"2060 Lakeshore Road, Burlington","3,795,900",For Sale,43.3258036,-79.79378390000001,2,1,11 Mar 25
"1104 - 70 Temperance Street, Toronto","1,850",For Rent,43.6505301,-79.3821482,2,3,11 Mar 25
"15 Fieldstone Crescent, Spruce Grove","600,000",For Sale,53.56248480000001,-113.9080139,0,1,11 Mar 25
"1007 - 169 Fort York Boulevard, Toronto","2,700",For Rent,43.63849889999999,-79.40094909999999,3,3,11 Mar 25
"1806 - 18 Harbour Street, Toronto","2,500",For Rent,43.642834,-79.3769271,1,1,11 Mar 25
"64 Sandlewood Lane, Douglas","589,900",For Sale,46.0035992,-66.7672812,1,1,11 Mar 25
"263 - 2001 Highway 97 S Highway, West Kelowna","375,000",For Sale,49.84598250000001,-119.5992322,3,2,11 Mar 25
"145 Meadows Drive, Morinville","349,900",For Sale,53.80988,-113.64773,3,2,11 Mar 25
"1101 Kalamalka Lake Road, Vernon","1,650",For Sale,50.2502737,-119.2605135,,,11 Mar 25
"15 - 31 Patsy Street, Nauwigewauk","89,900",For Sale,45.477541,-65.8798549,,,11 Mar 25
"7178 Brent Road, Peachland","2,392,900",For Sale,49.7201519,-119.7607439,4,3,11 Mar 25
"606 - 1152 Sunset Drive, Kelowna","735,000",For Sale,49.8943135,-119.4970218,2,2,11 Mar 25
"5 - 1038 11 Avenue, Vernon","534,900",For Sale,50.246465,-119.2562916,3,3,11 Mar 25
"6046 Gerrie Road, Peachland","1,199,000",For Sale,49.7727581,-119.7552065,3,3,11 Mar 25
"1910 Leaning Tree Road, Lister","885,000",For Sale,49.024972,-116.493348,6,3,11 Mar 25
"A - 2805 44 Avenue, Vernon",12,For Rent,50.2763884,-119.269082,,,11 Mar 25
"2052 Atkinson Street, Penticton","599,000",For Sale,49.4751291,-119.5867859,2,2,11 Mar 25
"525780 Grey Rd 30 , Markdale","649,999",For Sale,44.3494707,-80.5698285,3,1,11 Mar 25
"155 Equestrian Way, Cambridge","2,800",For Rent,43.4215005,-80.3471548,3,4,11 Mar 25
"2015 - 234 Higgins Avenue, Beechville","689,900",For Sale,44.6382641,-63.6770009,4,4,11 Mar 25
"338 Euston Street, Charlottetown","288,000",For Sale,46.2431895,-63.12106559999999,3,1,11 Mar 25
"1 Wellington Street, Brantford","395,900",For Sale,43.1408286,-80.2682495,2,2,11 Mar 25
"42 Hayward Avenue, St. John's","424,900",For Sale,47.56968330000001,-52.7126119,3,2,11 Mar 25
"668 Fraser Avenue, Ottawa","798,000",For Sale,45.37991479999999,-75.7596989,5,2,11 Mar 25
"275 Branthaven Street, Ottawa","574,900",For Sale,45.44812140000001,-75.4766475,4,4,11 Mar 25
"25 - 122 Sternes , Ottawa","2,350",For Rent,45.4864064,-75.4748547,2,2,11 Mar 25
"1907 - Mcarthur Avenue, Ottawa","325,000",For Sale,45.4316707,-75.6555853,3,1,11 Mar 25
"2108 Gilmore Avenue, Burnaby","3,100",For Rent,49.2653663,-123.0133104,2,2,11 Mar 25
"515 - 3229 St Johns Street, Port Moody","820,000",For Sale,49.2761982,-122.8327599,2,2,11 Mar 25
"408 - 585 Austin Avenue, Coquitlam","599,900",For Sale,49.2496541,-122.8866137,1,1,11 Mar 25
"203 - 558 Rochester Avenue, Coquitlam","549,900",For Sale,49.24520099999999,-122.888405,,,11 Mar 25
"412 - 2388 Western Parkway, Vancouver","1,028,000",For Sale,49.2636,-123.2411851,1,1,11 Mar 25
"3456 Plymouth Road, Oak Bay","2,199,900",For Sale,48.4543719,-123.3198638,2,2,11 Mar 25
"2240 York Avenue, Vancouver","1,699,000",For Sale,49.27150719999999,-123.155987,4,2,11 Mar 25
"222 - 30515 Cardinal Avenue, Abbotsford","335,000",For Sale,49.0619991,-122.3794499,2,2,11 Mar 25
"Mapleview Crescent, Port Colborne","199,999",For Sale,42.8763911,-79.1370908,2,2,11 Mar 25
"Lower - 17 Pamille Place, Toronto","1,695",For Rent,43.7005253,-79.5015638,,,11 Mar 25
"828 Gatestone Road, London","877,500",For Sale,42.9548081,-81.16619469999999,3,3,11 Mar 25
"202 - 4820 47 Avenue, Red Deer","95,000",For Sale,52.2677168,-113.8053943,1,1,11 Mar 25
"8383 Heikoop Crescent, Niagara Falls","949,999",For Sale,43.0744315,-79.1375463,4,4,11 Mar 25
"1843 16 Street, Medicine Hat","384,900",For Sale,50.02376899999999,-110.6566242,4,3,11 Mar 25
"1112 - 55 Lucas Way, Calgary","319,800",For Sale,51.1839196,-114.0801192,2,1,11 Mar 25
"225 Carriage Way, Waterloo","1,099,900",For Sale,43.4926436,-80.48183759999999,3,3,11 Mar 25
"8543 Bowness Road, Calgary","799,900",For Sale,51.0912241,-114.2101472,4,2,11 Mar 25
"204 - 622 56 Avenue, Calgary","349,900",For Sale,51.00360509999999,-114.0775834,2,3,11 Mar 25
"16 Freedom Oaks Trail, Brampton","3,500",For Rent,43.7833362,-79.67622709999999,4,3,11 Mar 25
"7 Percy Gate, Brampton","919,000",For Sale,43.7138155,-79.8251291,3,4,11 Mar 25
"8018 8th Line, Essa","650,000",For Sale,44.3106659,-79.79826179999999,,,11 Mar 25
"809 Hilton Boulevard, Newmarket","2,990",For Rent,44.0349648,-79.4406987,4,3,11 Mar 25
"108 - 170 Park Road, Oshawa","1,899",For Rent,43.89074360000001,-78.8716771,2,1,11 Mar 25
"31 Brooklawn Drive, Lambton Shores","897,777",For Sale,43.3098699,-81.74591,2,3,11 Mar 25
"799 Hwy 124 , Mckellar","3,000",For Rent,45.5246489,-79.921759,3,1,11 Mar 25
"Main Street, Laurentian Hills","999,900",For Sale,46.0170211,-77.4546476,3,4,11 Mar 25
"92 Celtic Drive, Haldimand","1,499,000",For Sale,43.0565547,-79.95804989999999,3,3,11 Mar 25
"Lower Level - 2552 Privet Crescent, Mississauga","2,000",For Rent,43.5723647,-79.621376,2,1,11 Mar 25
"638 Red Deer Street, Newmarket","1,028,800",For Sale,44.06690469999999,-79.45301119999999,4,3,11 Mar 25
"1226 Warden Avenue, Toronto","899,999",For Sale,43.7494178,-79.29678249999999,3,2,11 Mar 25
"4169 Lions Avenue, North Vancouver","2,098,000",For Sale,49.3479076,-123.0957047,5,3,11 Mar 25
"575 Tipton Street, Coquitlam","1,899,000",For Sale,49.2534193,-122.8540747,3,2,11 Mar 25
"39 - 50610 Trans Canada Highway, Boston Bar","99,999",For Sale,49.9152165,-121.4466167,2,1,11 Mar 25
"217 King Street, London","249,999",For Sale,42.9828895,-81.2470432,,,11 Mar 25
"E - 1194 Caledonia Road, Toronto",12,For Rent,43.7177327,-79.4699444,,,11 Mar 25
"21 - 25 Redbury Street, Hamilton","599,900",For Sale,43.20479,-79.83855,,,11 Mar 25
"502 - 935 Stockdale Road, North Bay","344,900",For Sale,46.3334207,-79.46345060000002,4,2,11 Mar 25
"52 - 580 Renforth Drive, Toronto","749,900",For Sale,43.6525804,-79.5802733,2,1,11 Mar 25
"2910 - 2212 Lakeshore Boulevard, Toronto","649,000",For Sale,43.62245670000001,-79.4823366,3,3,11 Mar 25
"1112 - 30 Samuel Wood Way, Toronto","529,000",For Sale,43.63469,-79.54056,1,1,11 Mar 25
"41 - 3500 South Millway , Mississauga","849,900",For Sale,43.5462325,-79.6803876,1,1,11 Mar 25
"422 - 4 Kimberly Lane, Collingwood","669,000",For Sale,44.5066722,-80.24114550000002,4,4,11 Mar 25
"PH12 - 9471 Yonge Street, Richmond Hill","619,000",For Sale,43.8582521,-79.433621,1,1,11 Mar 25
"261 - 540 Davis Drive, Newmarket","589,999",For Sale,44.0597431,-79.4561931,1,1,11 Mar 25
"3707 - 898 Portage Parkway, Vaughan","543,000",For Sale,43.7977917,-79.5285644,2,2,11 Mar 25
"306 - 1300 Marlborough Court, Oakville","2,895",For Rent,43.4701205,-79.6924489,3,2,11 Mar 25
"1102 - 5 Marine Parade Drive, Toronto","3,200",For Rent,43.629962,-79.4754181,1,2,11 Mar 25
"319 - 20 Shore Breeze Drive, Toronto","3,100",For Rent,43.6235424,-79.4788445,2,1,11 Mar 25
"226 - 8888 Yonge Street, Richmond Hill","2,900",For Rent,43.8434958,-79.4322342,2,2,11 Mar 25
"PH107 - 36 Lee Centre Drive, Toronto","499,000",For Sale,43.7816272,-79.2475682,2,2,11 Mar 25
"2706 - 65 Mutual Street, Toronto","2,995",For Rent,43.6557976,-79.3750325,2,2,11 Mar 25
"922 - 505 Richmond Street, Toronto","659,000",For Sale,43.64709000000001,-79.39993369999999,1,1,11 Mar 25
"1908 - 16 Yonge Street, Toronto","2,800",For Rent,43.6432614,-79.3761533,1,1,11 Mar 25
"2809 - 27 Mcmahon Drive, Toronto","899,000",For Sale,43.7663287,-79.37407560000001,2,2,11 Mar 25
"225 - 1005 King Street, Toronto","3,200",For Rent,43.6413424,-79.414705,2,2,11 Mar 25
"2905 - 27 Mcmahon Drive, Toronto","3,250",For Rent,43.7663287,-79.37407560000001,2,2,11 Mar 25
"803 - 75 Canterbury Place, Toronto","567,000",For Sale,43.774199,-79.4152874,1,1,11 Mar 25
"1302 - 210 Simcoe Street, Toronto","529,900",For Sale,43.6525304,-79.3884369,1,1,11 Mar 25
"20 - 677 Bunting Place, Comox","599,900",For Sale,49.6871075,-124.9367549,2,2,11 Mar 25
"0 Raven Lane, Ucluelet","349,000",For Sale,48.9415997,-125.5463445,,,11 Mar 25
"738 West Ridge Way, Qualicum Beach","1,349,000",For Sale,49.3521812,-124.4756769,4,4,11 Mar 25
"7 - 2538 Shelbourne Street, Victoria","1,129,000",For Sale,48.4350803,-123.3341048,3,3,11 Mar 25
"517 - 409 Swift Street, Victoria","549,900",For Sale,48.42927,-123.37071,1,1,11 Mar 25
"102 - 19 Dallas Road, Victoria",17,For Sale,48.42270269999999,-123.3850296,,,11 Mar 25
"8570 Rivergrass Drive , Vancouver","3,200",For Rent,49.2053521,-123.0280559,2,2,11 Mar 25
"34193 Hartman Avenue, Mission","1,350,000",For Sale,49.1733047,-122.2772876,,,11 Mar 25
"22 Mansfield Drive, St. George","944,900",For Sale,43.2513693,-80.25288549999999,3,3,11 Mar 25
"863 Roche Point Drive, North Vancouver","1,495,000",For Sale,49.3129035,-122.9711609,4,3,11 Mar 25
"1201 - 888 Hamilton Street, Vancouver","1,049,000",For Sale,49.2780748,-123.1169092,3,3,11 Mar 25
"211 - 7751 Minoru Boulevard, Richmond","578,000",For Sale,49.1566199,-123.1414487,2,2,11 Mar 25
"206 - 5419 201a Street, Langley","568,800",For Sale,49.1007507,-122.6650625,2,2,11 Mar 25
"800 Beach Boulevard, Hamilton","3,000",For Rent,43.2845288,-79.7876668,2,2,11 Mar 25
"313 - 3596 Malsum Drive, North Vancouver","849,000",For Sale,49.3112441,-122.9723132,3,2,11 Mar 25
"402 - 15848 Fraser Highway, Surrey","445,000",For Sale,49.1593464,-122.7852114,2,2,11 Mar 25
"36 - 2300 Oakmoor Drive, Calgary","399,900",For Sale,50.96341289999999,-114.1168926,2,2,11 Mar 25
"2149 Linkway Boulevard, London South","959,888",For Sale,42.9657901,-81.36708759999999,4,3,11 Mar 25
"196 Limestone Lane, Shelburne","1,235,000",For Sale,44.0861315,-80.184738,5,4,11 Mar 25
"53 Beechborough Avenue, Toronto","949,900",For Sale,43.6947706,-79.4720804,4,2,11 Mar 25
"5572 Trailbank Drive, Mississauga","2,280,000",For Sale,43.5512858,-79.73685470000001,5,5,11 Mar 25
"Bsmt - 1 Jones Court, Aurora","1,550",For Rent,43.9838254,-79.4682558,0,1,11 Mar 25
"115 Brucedale Avenue, Hamilton","2,700",For Rent,43.2386213,-79.8726681,2,1,11 Mar 25
"146 Thanet Lake Road, Marmora And Lake","549,900",For Sale,44.79743,-77.78332999999999,3,1,11 Mar 25
"266 Mcfadden Line, Powassan","549,900",For Sale,45.9609242,-79.3806895,3,3,11 Mar 25
"69 Norman Street, Hamilton","449,000",For Sale,43.24924120000001,-79.8124599,2,1,11 Mar 25
"25 Auburn Avenue, Toronto","1,399,000",For Sale,43.6750452,-79.44331629999999,3,3,11 Mar 25
"3056 Mikeboro Court, Mississauga","1,368,000",For Sale,43.5875107,-79.6109378,4,4,11 Mar 25
"280 Bells Lane, Innisfil","1,550",For Rent,44.2221228,-79.5457626,1,1,11 Mar 25
