Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Ladner,2010,Fall,Condo,2,3,2016,0,double,4711,1081,Not Finished,2,978395.31
Ladner,2010,Winter,Duplex,2,2,1969,0,single,2179,2384,Finished,1,1889666.86
Ladner,2011,Spring,House,3,2,1992,2013,none,4706,2881,Finished,2,2269536.84
Ladner,2011,Summer,House,5,3,1975,0,double,3522,6165,Not Finished,0,4227710.05
Ladner,2011,Fall,House,3,1,1959,0,single,4775,9119,Not Finished,2,1968703.87
Ladner,2011,Winter,Condo,1,2,1973,0,none,2221,7261,Finished,1,452414.94
Ladner,2012,Spring,Townhouse,4,3,1977,0,single,3264,1996,Finished,2,1058969.38
Ladner,2012,Summer,Condo,3,1,1950,2010,none,4052,8802,Not Finished,0,1051365.08
Ladner,2012,Fall,Duplex,5,3,1991,0,single,536,2777,Finished,0,1398637.002
Ladner,2012,Winter,Triplex,4,2,1960,0,triple,701,9213,Not Finished,0,1987019.48
Ladner,2013,Spring,Condo,2,1,2023,0,double,1228,4054,Not Finished,2,623329.71
Ladner,2013,Summer,Duplex,1,1,1978,2003,single,4195,5964,Not Finished,2,1316201.9
Ladner,2013,Fall,House,2,3,1981,1994,single,4664,4959,Not Finished,2,4086641.52
Ladner,2013,Winter,Triplex,5,2,1950,1984,none,790,1661,Not Finished,2,3358436.24
Ladner,2014,Spring,Condo,3,1,2014,0,double,1523,8334,Finished,1,972784.4
Ladner,2014,Summer,Condo,3,2,1970,2020,single,4799,4829,Finished,0,515130.12
Ladner,2014,Fall,Townhouse,2,1,1988,2010,triple,2032,9605,Not Finished,0,1628923.21
Ladner,2014,Winter,House,1,2,1957,0,none,4929,1502,Not Finished,1,2397124.058
Ladner,2015,Spring,Townhouse,3,3,1953,0,triple,1653,3682,Finished,0,1036400.71
Ladner,2015,Summer,House,2,2,2016,0,none,4714,5395,Not Finished,0,3838238.14
Ladner,2015,Fall,Townhouse,4,1,1954,1973,none,588,4419,Finished,0,1630343.17
Ladner,2015,Winter,Duplex,2,2,1960,1986,double,3983,5589,Finished,2,2745402.4
Ladner,2016,Spring,Triplex,1,2,2000,2017,single,4514,6219,Finished,2,2757427.75
Ladner,2016,Summer,Condo,3,1,1957,0,double,2984,2844,Finished,0,1483794.31
Ladner,2016,Fall,Townhouse,1,1,2018,0,single,3623,5651,Finished,0,874463.48
Ladner,2016,Winter,House,4,3,1997,2022,single,620,5045,Finished,2,2894954.54
Ladner,2017,Spring,Townhouse,3,2,2010,2021,double,752,2371,Finished,0,1125247.52
Ladner,2017,Summer,House,2,3,1987,2014,none,2928,1391,Finished,0,3071630.66
Ladner,2017,Fall,House,4,2,1987,0,single,4060,7435,Not Finished,0,4510026.24
Ladner,2017,Winter,House,1,1,2008,2020,single,4830,3631,Not Finished,1,2082630.45
Ladner,2018,Spring,Condo,2,2,1982,2022,double,3788,4841,Not Finished,2,1402155.39
Ladner,2018,Summer,Triplex,1,3,1958,1971,double,3977,8623,Finished,2,2763706.51
Ladner,2018,Fall,Duplex,1,3,2015,0,triple,4375,4004,Finished,0,3042946.59
Ladner,2018,Winter,Townhouse,1,3,1968,1992,single,3758,7028,Finished,0,2555758.0
Ladner,2019,Spring,Condo,4,1,2006,0,double,1925,2912,Finished,0,2069531.47
Ladner,2019,Summer,Townhouse,1,2,1960,0,single,2617,8437,Finished,2,3070826.96
Ladner,2019,Fall,House,2,1,1958,2022,double,4191,4169,Finished,0,4024114.98
Ladner,2019,Winter,House,3,3,2005,0,double,1848,8190,Not Finished,0,2212423.77
Ladner,2020,Spring,Condo,4,3,1980,2020,none,2326,3828,Finished,0,1063337.24
Ladner,2020,Summer,Triplex,5,3,1967,0,none,3486,4876,Finished,0,3395886.76
Ladner,2020,Fall,Duplex,3,2,2017,0,single,1946,9143,Finished,1,2611134.72
Ladner,2021,Spring,Condo,5,3,2017,0,double,3303,1448,Not Finished,1,1785336.1919999998
Ladner,2021,Summer,Condo,2,3,1961,1981,triple,4454,8077,Finished,0,2127322.5
Ladner,2021,Fall,Duplex,3,2,1974,2022,double,2172,6931,Not Finished,1,3984325.356
Ladner,2022,Spring,Townhouse,4,2,1952,1997,none,1210,6976,Not Finished,2,4489887.492
Ladner,2022,Summer,Duplex,5,3,1974,2008,none,2393,2318,Not Finished,0,4306455.888
Ladner,2022,Fall,Townhouse,5,3,1954,0,none,1225,5840,Not Finished,0,1357680.3
Ladner,2022,Winter,House,3,3,1982,0,none,2783,5292,Finished,2,3937262.47
Ladner,2023,Spring,Townhouse,3,1,1984,0,triple,3226,9549,Finished,1,3159711.16
Ladner,2023,Summer,Triplex,5,1,2022,0,none,1220,7410,Finished,2,3688859.21
Ladner,2023,Fall,Condo,1,2,1996,0,single,847,8204,Finished,2,683349.84
Ladner,2023,Winter,House,3,2,1950,1992,triple,3641,5457,Not Finished,0,2484464.16
North Delta,2004,Spring,Duplex,5,3,2022,0,triple,3399,1830,Not Finished,1,864626.07
North Delta,2004,Summer,Triplex,3,2,2001,2012,single,3288,9570,Finished,1,2314674.11
North Delta,2004,Fall,Duplex,3,2,1963,2014,double,784,4231,Finished,2,1844776.16
North Delta,2004,Winter,Condo,2,2,1981,2017,double,4368,6978,Not Finished,0,1084808.41
North Delta,2005,Spring,Townhouse,2,3,1994,0,double,828,2610,Not Finished,0,660922.55
North Delta,2005,Summer,House,3,3,2018,0,double,1670,4672,Not Finished,0,2122238.34
North Delta,2005,Fall,Triplex,2,2,2023,0,double,2127,8344,Not Finished,1,2482698.4
North Delta,2005,Winter,Condo,1,2,2016,0,none,2421,4898,Finished,0,487763.97
North Delta,2006,Spring,Condo,3,2,2003,0,triple,825,1613,Finished,0,659694.34
North Delta,2006,Summer,Triplex,5,1,1962,0,triple,3031,1632,Not Finished,1,2074206.77
North Delta,2006,Fall,Triplex,2,1,1959,2022,single,3639,1331,Finished,2,1848176.19
North Delta,2006,Winter,House,5,1,2011,2022,double,3105,9331,Not Finished,2,2626841.67
North Delta,2007,Spring,Condo,3,3,1975,1988,none,3021,3034,Not Finished,1,1202519.31
North Delta,2007,Summer,Condo,3,3,2010,2023,triple,2743,9841,Finished,0,1107232.21
North Delta,2007,Fall,Triplex,3,2,1961,0,single,994,4680,Not Finished,1,1876292.61
North Delta,2007,Winter,Triplex,4,1,1984,2016,triple,4803,3029,Not Finished,2,2088002.23
North Delta,2008,Spring,Duplex,3,3,1976,1998,none,4757,5135,Finished,2,1377960.86
North Delta,2008,Summer,Condo,4,2,1981,0,single,2168,2735,Not Finished,0,1355536.27
North Delta,2008,Fall,Condo,5,1,1958,1983,none,3000,4995,Finished,0,571129.26
North Delta,2008,Winter,Duplex,1,1,1959,2016,none,4269,3900,Not Finished,0,865180.64
North Delta,2009,Spring,Condo,4,1,1960,1999,triple,1775,4710,Not Finished,2,414638.26
North Delta,2009,Summer,Townhouse,2,1,2004,2023,double,3065,4743,Finished,1,896645.03
North Delta,2009,Fall,Townhouse,3,2,1984,1997,none,2298,4033,Not Finished,0,2388476.78
North Delta,2009,Winter,Triplex,4,3,1954,0,triple,3528,1892,Finished,2,2597069.78
North Delta,2010,Spring,Townhouse,5,2,2010,0,triple,4463,3775,Not Finished,1,1146938.9
North Delta,2010,Summer,Triplex,1,3,1985,0,triple,4373,2750,Not Finished,0,2654799.65
North Delta,2010,Fall,Triplex,1,1,1985,2006,double,3370,3028,Not Finished,2,1025023.78
North Delta,2010,Winter,Townhouse,4,2,1951,0,single,4003,5123,Finished,1,2400411.41
North Delta,2011,Spring,Condo,4,2,1968,2014,triple,4697,6923,Finished,0,826794.3
North Delta,2011,Summer,Duplex,2,2,1997,2015,triple,4916,8138,Not Finished,0,3202345.38
North Delta,2011,Fall,Condo,1,2,1997,0,single,2783,9463,Not Finished,1,1454175.41
North Delta,2011,Winter,Condo,3,1,1954,1988,none,3149,9112,Not Finished,2,446917.09
North Delta,2012,Spring,Duplex,1,1,2000,0,triple,3672,8666,Finished,2,1000837.85
North Delta,2012,Summer,Triplex,5,1,1976,1987,none,2268,7033,Finished,0,2108823.69
North Delta,2012,Fall,Duplex,5,3,1975,0,none,2533,1669,Not Finished,2,843759.924
North Delta,2012,Winter,Townhouse,2,2,1981,0,single,2847,9598,Finished,1,1000318.75
North Delta,2013,Spring,Townhouse,1,1,1985,0,triple,602,6371,Finished,0,2705875.6
North Delta,2013,Summer,Triplex,3,1,1999,0,triple,4241,5125,Not Finished,1,1197169.09
North Delta,2013,Fall,Triplex,2,3,1996,0,double,1722,9381,Finished,0,3140284.74
North Delta,2013,Winter,Duplex,1,1,1957,0,double,547,6966,Finished,0,3220400.71
North Delta,2014,Spring,Triplex,4,2,1992,0,double,2307,2260,Not Finished,1,1357625.43
North Delta,2014,Summer,Townhouse,3,3,1962,0,triple,985,5304,Not Finished,1,2558963.47
North Delta,2014,Fall,Triplex,5,2,1983,2005,none,4920,6946,Finished,0,2222063.36
North Delta,2014,Winter,Triplex,3,2,1984,1998,single,953,1793,Finished,1,2885291.32
North Delta,2015,Spring,Duplex,4,3,2009,0,triple,1555,5286,Finished,1,2668240.56
North Delta,2015,Summer,Triplex,4,2,2021,0,single,2890,1858,Finished,2,2556465.36
North Delta,2015,Fall,Duplex,5,1,1990,2009,triple,2017,2342,Finished,1,3758490.02
North Delta,2015,Winter,Duplex,5,2,1974,0,double,1930,4326,Not Finished,0,1631876.64
North Delta,2016,Spring,Duplex,2,3,2015,0,triple,3396,2365,Not Finished,0,1337632.99
North Delta,2016,Summer,Condo,1,1,1996,0,single,4945,8845,Not Finished,1,1038008.51
North Delta,2016,Fall,Duplex,1,1,1952,1982,none,702,4651,Finished,1,3104063.7
North Delta,2016,Winter,House,1,2,1982,0,double,1897,5796,Not Finished,1,2454102.82
North Delta,2017,Spring,Condo,1,3,1982,2000,single,1952,4543,Finished,0,1697698.06
North Delta,2017,Summer,Condo,4,3,2008,2023,single,1652,4507,Finished,0,1607590.04
North Delta,2017,Fall,Triplex,2,2,1973,0,none,4816,3668,Finished,1,3165912.22
North Delta,2017,Winter,Duplex,3,1,1984,0,none,1167,1967,Finished,0,3002515.76
North Delta,2018,Spring,Duplex,5,2,1998,2013,triple,1782,9198,Not Finished,0,3862087.13
North Delta,2018,Summer,House,1,2,1973,2012,none,3850,9289,Not Finished,2,1777299.32
North Delta,2018,Fall,Townhouse,3,3,1981,0,single,2310,9399,Finished,1,1975843.1
North Delta,2018,Winter,Triplex,1,3,1997,2018,single,1050,2038,Not Finished,2,3712018.75
North Delta,2019,Spring,House,3,1,1952,0,single,2983,9414,Finished,2,2078054.79
North Delta,2019,Summer,Duplex,4,3,1995,0,triple,2909,5821,Not Finished,2,2903067.46
North Delta,2019,Fall,Triplex,1,1,1951,2023,none,1810,1599,Finished,2,3452704.86
North Delta,2019,Winter,House,4,1,1966,0,single,3567,7169,Not Finished,2,2530645.6
North Delta,2020,Spring,House,2,2,1962,0,double,2653,6016,Not Finished,0,4972153.07
North Delta,2020,Summer,Condo,5,3,1992,0,double,1257,5525,Not Finished,1,709117.84
North Delta,2020,Fall,Duplex,5,1,2022,0,triple,4031,2352,Finished,2,4523558.676
North Delta,2020,Winter,Townhouse,5,3,2022,0,double,866,1739,Finished,0,3250053.492
North Delta,2021,Spring,Condo,4,3,2003,0,none,4523,4436,Finished,0,2505411.492
North Delta,2021,Summer,Duplex,3,1,2020,0,triple,3486,6873,Not Finished,0,3056979.456
North Delta,2021,Fall,Condo,3,3,1996,2016,triple,2635,6909,Not Finished,1,2438018.364
North Delta,2021,Winter,Townhouse,5,1,1967,0,single,4217,7225,Finished,0,1971049.584
North Delta,2022,Spring,Townhouse,1,2,1983,2005,none,3796,1379,Finished,2,4919627.279999999
North Delta,2022,Summer,Condo,3,2,2015,0,triple,1453,9591,Not Finished,2,885600.5160000001
North Delta,2022,Fall,Triplex,1,2,2005,2023,none,3903,8356,Finished,1,4613074.33
North Delta,2022,Winter,House,4,3,2012,2022,double,622,2508,Finished,0,3254959.11
North Delta,2023,Summer,Townhouse,3,1,1980,0,none,2288,9060,Finished,0,2308639.25
North Delta,2023,Fall,House,4,2,1973,2009,triple,1285,7338,Not Finished,2,1886569.02
North Delta,2023,Winter,Townhouse,4,3,1994,2013,none,1876,6969,Finished,2,2055333.6
Tsawwassen,2004,Spring,Triplex,3,2,2012,0,none,3921,6862,Finished,0,1126038.36
Tsawwassen,2004,Summer,Condo,4,2,1998,0,single,988,3168,Finished,1,408439.12
Tsawwassen,2004,Fall,Townhouse,5,2,1992,2011,none,3854,8028,Finished,0,1781623.92
Tsawwassen,2004,Winter,Townhouse,3,3,2008,0,double,3418,9722,Not Finished,1,960080.9
Tsawwassen,2005,Spring,Duplex,2,1,1968,1985,double,1655,7385,Not Finished,0,1099775.14
Tsawwassen,2005,Summer,Townhouse,2,2,1958,0,single,1661,3561,Not Finished,2,680119.98
Tsawwassen,2005,Fall,Triplex,2,3,1972,0,none,4254,6440,Finished,1,981300.09
Tsawwassen,2005,Winter,Townhouse,1,1,1957,0,triple,2217,3048,Finished,0,1972898.32
Tsawwassen,2006,Spring,Townhouse,3,1,2004,2015,single,3631,2786,Not Finished,1,760734.64
Tsawwassen,2006,Summer,Triplex,2,2,1953,0,single,663,6764,Finished,2,1004168.03
Tsawwassen,2006,Fall,Duplex,2,2,2006,2021,double,3002,4094,Not Finished,0,1326522.32
Tsawwassen,2006,Winter,Condo,4,3,1987,2014,double,586,9950,Not Finished,2,1590733.4300000002
Tsawwassen,2007,Spring,Condo,5,2,1971,0,single,2871,7144,Finished,2,356142.52
Tsawwassen,2007,Summer,Condo,3,3,1981,2011,triple,4943,9261,Finished,1,1359546.65
Tsawwassen,2007,Fall,House,4,3,2002,2016,none,1463,8815,Not Finished,0,3429945.11
Tsawwassen,2007,Winter,Townhouse,4,2,1964,0,none,2652,4877,Finished,1,1031462.62
Tsawwassen,2008,Spring,Condo,1,3,1957,1996,triple,4484,9187,Not Finished,2,417597.38
Tsawwassen,2008,Summer,Townhouse,5,3,2000,2018,double,4853,8058,Finished,1,981751.84
Tsawwassen,2008,Fall,Condo,5,1,2018,0,triple,1550,6647,Not Finished,1,1236198.9
Tsawwassen,2008,Winter,Duplex,1,2,1987,0,triple,2915,7394,Not Finished,0,1489131.52
Tsawwassen,2009,Spring,House,5,2,1987,2007,single,2832,7351,Not Finished,2,3258115.66
Tsawwassen,2009,Summer,House,3,3,2000,2010,single,4086,4395,Finished,2,3535111.81
Tsawwassen,2009,Fall,Triplex,2,1,2002,0,single,4340,7759,Finished,0,2140459.62
Tsawwassen,2009,Winter,Townhouse,1,1,1989,0,single,1459,4224,Not Finished,0,1962888.16
Tsawwassen,2010,Spring,Triplex,2,1,1995,2021,triple,3795,8228,Not Finished,0,3163921.26
Tsawwassen,2010,Summer,Condo,2,1,1976,0,single,1085,1904,Finished,2,1559348.56
Tsawwassen,2010,Fall,Duplex,2,2,1995,2012,single,1270,7321,Not Finished,2,2497604.0
Tsawwassen,2010,Winter,Duplex,5,1,1972,0,triple,821,5170,Not Finished,1,1827350.52
Tsawwassen,2011,Spring,House,3,1,1959,0,triple,3384,9777,Not Finished,2,3787173.0
Tsawwassen,2011,Summer,Triplex,1,3,1988,0,double,3440,8021,Finished,1,2404717.471
Tsawwassen,2011,Fall,Duplex,5,2,1960,2013,none,3595,5292,Finished,0,1391575.09
Tsawwassen,2011,Winter,Triplex,3,3,1991,2018,none,3708,3272,Finished,0,1974498.72
Tsawwassen,2012,Spring,Triplex,5,1,1983,0,double,3941,8251,Not Finished,0,3213317.01
Tsawwassen,2012,Summer,Triplex,1,1,2017,0,single,3244,7523,Not Finished,0,2928620.73
Tsawwassen,2012,Fall,Condo,4,3,1984,2019,double,3880,8644,Finished,2,909132.97
Tsawwassen,2012,Winter,House,1,3,1990,0,none,2701,3420,Finished,2,4061908.65
Tsawwassen,2013,Spring,Duplex,1,2,1998,0,triple,3222,5848,Finished,2,3232393.66
Tsawwassen,2013,Summer,House,4,2,1999,0,single,1259,2489,Not Finished,1,4819549.14
Tsawwassen,2013,Fall,House,1,2,1996,0,double,1691,7305,Finished,1,2153485.7
Tsawwassen,2013,Winter,Triplex,1,1,1988,2017,double,4525,1173,Not Finished,1,2311982.97
Tsawwassen,2014,Spring,Triplex,1,1,1974,1984,none,2802,1795,Finished,1,3578137.93
Tsawwassen,2014,Summer,House,3,1,1974,0,single,1009,4047,Not Finished,2,3310051.34
Tsawwassen,2014,Fall,Townhouse,5,1,1981,2018,triple,2028,2680,Finished,0,1298793.93
Tsawwassen,2014,Winter,House,2,2,2010,2023,none,3555,3060,Not Finished,1,4076392.95
Tsawwassen,2015,Spring,Townhouse,2,1,1989,2018,single,2293,7048,Finished,1,1791076.95
Tsawwassen,2015,Summer,Condo,4,1,2014,0,triple,819,6458,Finished,0,514043.94
Tsawwassen,2015,Fall,Condo,1,3,1965,0,triple,1383,8904,Not Finished,2,1317770.86
Tsawwassen,2015,Winter,Townhouse,5,3,1964,1976,double,1787,5579,Finished,0,1036653.77
Tsawwassen,2016,Spring,Duplex,5,1,1975,2010,none,3284,1400,Not Finished,2,3670747.77
Tsawwassen,2016,Summer,Triplex,3,3,2002,0,double,2245,2986,Not Finished,1,1971188.18
Tsawwassen,2016,Fall,Condo,1,2,1965,0,none,3685,9398,Finished,0,1041960.99
Tsawwassen,2016,Winter,Duplex,4,1,1978,0,double,2014,3826,Finished,1,1716328.77
Tsawwassen,2017,Spring,Townhouse,3,3,1963,0,single,3898,3944,Not Finished,1,2376131.92
Tsawwassen,2017,Summer,Triplex,4,3,1959,2018,triple,1788,5592,Not Finished,1,2532115.7
Tsawwassen,2017,Fall,Duplex,3,1,1990,2008,single,4994,8475,Not Finished,2,3254617.61
Tsawwassen,2017,Winter,Triplex,4,1,1955,0,triple,1345,4685,Not Finished,2,2343357.24
Tsawwassen,2018,Spring,Condo,3,2,2014,0,triple,1704,6186,Not Finished,1,1050797.08
Tsawwassen,2018,Summer,Townhouse,4,3,2008,2022,single,1020,5420,Not Finished,0,2962307.37
Tsawwassen,2018,Fall,Triplex,3,3,1990,0,triple,4625,2401,Finished,1,2963792.34
Tsawwassen,2018,Winter,Condo,2,1,2008,2020,triple,789,3161,Not Finished,0,1325652.2
Tsawwassen,2019,Spring,Townhouse,2,2,1953,0,triple,1689,3767,Not Finished,2,3458326.69
Tsawwassen,2019,Summer,Townhouse,2,1,1971,1993,triple,2876,1593,Not Finished,1,3068508.89
Tsawwassen,2019,Fall,Condo,2,3,1995,2011,triple,3499,6130,Not Finished,2,1069424.59
Tsawwassen,2019,Winter,Triplex,2,3,2006,2023,single,3273,2408,Finished,2,1865381.85
Tsawwassen,2020,Spring,Condo,4,2,2014,0,none,1938,7478,Finished,2,1305476.55
Tsawwassen,2020,Summer,Townhouse,1,1,2016,0,single,3759,3436,Not Finished,1,2843765.1
Tsawwassen,2020,Fall,Condo,2,1,1954,0,single,3203,1772,Not Finished,1,2242057.884
Tsawwassen,2020,Winter,Condo,2,2,1966,1983,double,4395,9169,Not Finished,2,2282702.052
Tsawwassen,2021,Spring,Condo,5,2,2000,2012,single,3254,9696,Finished,1,2771816.346
Tsawwassen,2021,Summer,Townhouse,2,1,1964,1996,none,4058,9419,Not Finished,0,4471833.492
Tsawwassen,2021,Fall,House,4,1,1962,0,none,833,2814,Not Finished,1,4235147.52
Tsawwassen,2021,Winter,Triplex,2,2,2007,2019,triple,4617,8205,Not Finished,2,2514535.272
Tsawwassen,2022,Spring,Triplex,2,2,1985,0,double,2722,9470,Not Finished,2,5160770.004
Tsawwassen,2022,Summer,Townhouse,5,1,2006,2019,double,4809,6072,Finished,0,4761862.044
Tsawwassen,2022,Winter,Triplex,1,3,1954,1994,single,2010,5639,Finished,2,4548303.43
Tsawwassen,2023,Spring,Condo,4,3,1955,0,double,601,7110,Not Finished,2,2252154.75
Tsawwassen,2023,Summer,Townhouse,2,3,1983,0,none,1972,3014,Finished,2,3655292.89
Tsawwassen,2023,Fall,Duplex,3,2,2011,0,triple,1966,8762,Not Finished,1,2884306.33
Tsawwassen,2023,Winter,Townhouse,2,3,1983,0,triple,2469,3116,Not Finished,0,1088845.2
Uptown,2004,Spring,Townhouse,1,2,2005,0,triple,3738,8777,Finished,1,1044579.4
Uptown,2004,Summer,Triplex,1,2,1998,2018,single,682,5572,Finished,1,2440632.714
Uptown,2004,Fall,House,3,2,1998,2019,none,1256,3643,Not Finished,2,1882244.8
Uptown,2004,Winter,Triplex,3,1,1960,1989,none,2287,4351,Finished,0,2235013.68
Uptown,2005,Spring,Townhouse,1,3,1953,0,single,4759,8921,Not Finished,2,1612862.73
Uptown,2005,Summer,House,5,1,2012,0,none,3608,9986,Finished,1,889384.909
Uptown,2005,Fall,House,2,3,1955,1977,single,2711,8016,Finished,2,3513297.89
Uptown,2005,Winter,Duplex,4,1,1954,0,double,996,7001,Finished,2,1924591.92
Uptown,2006,Spring,Townhouse,4,3,2004,0,single,1422,9697,Not Finished,0,1987703.15
Uptown,2006,Summer,Townhouse,2,3,1973,0,single,2232,3628,Finished,2,2166235.73
Uptown,2006,Fall,Duplex,1,1,2013,0,double,4206,6787,Not Finished,1,1456765.34
Uptown,2006,Winter,Triplex,3,3,2000,2018,triple,1882,5580,Not Finished,0,2543100.65
Uptown,2007,Spring,House,4,3,2018,0,none,3352,9874,Not Finished,2,907515.0
Uptown,2007,Summer,Duplex,3,2,2014,0,triple,1322,7832,Finished,2,1181172.66
Uptown,2007,Fall,Triplex,2,1,1978,0,single,1970,2070,Not Finished,2,1834265.66
Uptown,2007,Winter,House,3,1,2001,2023,none,1892,3456,Not Finished,0,1052770.54
Uptown,2008,Spring,House,4,1,1959,1971,none,2575,1527,Not Finished,1,1167473.56
Uptown,2008,Summer,Condo,1,2,1970,0,single,4300,6559,Not Finished,1,1372082.5
Uptown,2008,Fall,Townhouse,5,2,2012,0,triple,890,4390,Finished,1,1191629.22
Uptown,2008,Winter,Townhouse,2,1,1984,0,double,2840,3465,Finished,2,1119558.86
Uptown,2009,Spring,Triplex,5,1,1978,0,single,2072,7148,Not Finished,0,1702495.71
Uptown,2009,Summer,Triplex,2,3,1998,0,none,1466,9269,Not Finished,1,3038218.44
Uptown,2009,Fall,Triplex,2,2,1952,0,single,1717,9187,Finished,0,2446291.72
Uptown,2009,Winter,Townhouse,2,1,1971,0,single,795,3881,Not Finished,1,1098539.84
Uptown,2010,Spring,Condo,3,2,1993,2011,single,3747,9317,Not Finished,0,1106050.8
Uptown,2010,Summer,Townhouse,1,3,2009,2020,double,2121,4768,Finished,1,2446389.62
Uptown,2010,Fall,Triplex,3,3,1979,0,none,548,2569,Not Finished,0,3118358.49
Uptown,2010,Winter,House,1,3,1993,0,none,4500,7003,Finished,1,2114648.99
Uptown,2011,Spring,Townhouse,1,2,2015,0,single,3504,7650,Finished,0,1985115.18
Uptown,2011,Summer,House,2,2,1996,0,none,2839,9767,Not Finished,0,1835763.64
Uptown,2011,Fall,Condo,2,2,1968,0,single,2175,1508,Finished,2,928582.83
Uptown,2011,Winter,Condo,5,3,1996,0,triple,3941,1068,Finished,0,932048.71
Uptown,2012,Spring,Duplex,5,3,1984,0,double,4411,9841,Not Finished,0,2556311.07
Uptown,2012,Summer,House,4,2,2005,0,triple,4756,4712,Not Finished,0,974755.53
Uptown,2012,Fall,Duplex,4,2,1991,2010,none,2961,5981,Finished,1,2208602.42
Uptown,2012,Winter,Duplex,3,2,2019,0,single,2360,5962,Not Finished,0,1725849.45
Uptown,2013,Spring,House,1,2,1995,0,double,4861,4799,Not Finished,2,2974280.561
Uptown,2013,Summer,House,4,3,1981,2010,single,2006,3393,Not Finished,1,4421480.72
Uptown,2013,Fall,Duplex,1,2,2019,0,triple,2430,8820,Not Finished,1,3106649.19
Uptown,2013,Winter,Duplex,1,1,1996,2013,double,4357,8489,Finished,2,2191634.96
Uptown,2014,Spring,Duplex,3,2,1992,2013,triple,3522,9514,Not Finished,1,1684203.91
Uptown,2014,Summer,Condo,3,1,2015,0,double,2685,6769,Not Finished,1,1778381.8
Uptown,2014,Fall,Townhouse,3,1,1976,0,triple,4136,8884,Finished,2,1173817.22
Uptown,2014,Winter,Duplex,3,3,1961,0,double,4018,9271,Finished,0,1870633.14
Uptown,2015,Spring,Triplex,2,2,1987,0,double,1886,5178,Not Finished,1,2124750.78
Uptown,2015,Summer,Townhouse,5,1,1961,1997,none,4620,2208,Finished,0,2956373.03
Uptown,2015,Fall,Townhouse,3,3,2007,0,none,3157,1243,Finished,1,985418.59
